           YEAR,            DAY,         PREACC,        EVAPACC,         ROFACC,        ROFOACC,        ROFSACC,        ROFBACC,        DSTGACC,            PRE,           EVAP,            ROF,           ROFO,           ROFS,           ROFB,          SNCAN,           RCAN,            SNO,           WSNO,           PNDW,          LQWS1,          FRWS1,          ALWS1,          LQWS2,          FRWS2,          ALWS2,          LQWS3,          FRWS3,          ALWS3,           LQWS,           FRWS,           ALWS,            LZS,            DZS,            STG,           DSTG,
           2005,            365,   2582.641    ,   853.4072    ,   1776.151    ,   374.5765    ,   1049.742    ,   351.7979    ,   147.0479    ,   20.27832    ,   1.087172    ,   5.165797    ,  0.3213459E-06,  0.2486817E-01,   5.140930    ,  0.9254220    ,  0.1932918E-02,   84.65264    ,  0.1416153E-05,  0.2666530E-07,   3.874619    ,   34.40881    ,   38.28226    ,   9.063254    ,   63.23278    ,   72.29659    ,   632.1605    ,   27.13355    ,   659.2947    ,   645.0984    ,   124.7751    ,   769.8735    ,   13.00751    ,   0.000000    ,   868.4596    ,   14.19238    ,
           2006,             31,   2615.458    ,   855.8928    ,   1779.459    ,   374.5765    ,   1049.742    ,   355.1066    ,   147.9078    ,   32.81701    ,   2.485720    ,   3.308621    ,  0.7647521E-06,   0.000000    ,   3.308619    ,   1.000749    ,  0.3358243E-02,   108.6593    ,  0.2774441E-04,  0.8289820E-05,   3.874520    ,   34.40885    ,   38.28226    ,   7.985444    ,   64.34112    ,   72.32730    ,   608.8274    ,   48.88584    ,   657.7133    ,   620.6874    ,   147.6358    ,   768.3229    ,   10.43814    ,   0.000000    ,   888.4252    ,   19.96558    ,
           2006,             59,   2643.826    ,   860.0611    ,   1781.531    ,   374.5765    ,   1049.742    ,   357.1795    ,   149.0041    ,   28.36154    ,   4.168148    ,   2.072820    ,  0.1350787E-04,   0.000000    ,   2.072806    ,  0.5453250    ,  0.4477613E-02,   130.5779    ,  0.8231587E-05,  0.4312173E-07,   3.874521    ,   34.40885    ,   38.28233    ,   7.862655    ,   64.46393    ,   72.32682    ,   585.7225    ,   71.04427    ,   656.7681    ,   597.4597    ,   169.9171    ,   767.3773    ,   8.693969    ,   0.000000    ,   907.1983    ,   18.77313    ,
           2006,             90,   2664.287    ,   867.3795    ,   1783.165    ,   374.5765    ,   1049.742    ,   358.8104    ,   150.5680    ,   20.45360    ,   7.317728    ,   1.630768    ,  0.1030851E-04,   0.000000    ,   1.630758    ,  0.1117943    ,  0.8294194E-02,   153.2770    ,  0.3337375E-01,  0.2756486E-01,   3.874520    ,   34.40885    ,   38.28226    ,   7.812934    ,   64.51306    ,   72.32635    ,   562.2781    ,   93.87556    ,   656.1526    ,   573.9655    ,   192.7975    ,   766.7612    ,   7.324361    ,   0.000000    ,   927.5173    ,   20.31903    ,
           2006,            120,   2708.506    ,   876.4958    ,   1786.340    ,   375.8859    ,   1050.371    ,   360.0252    ,   152.3492    ,   44.21233    ,   9.117152    ,   3.155991    ,   1.309509    ,  0.6288838    ,   1.217599    ,  0.9587084E-01,  0.1637817E-01,   158.2712    ,  0.1417218    ,   2.073881    ,   4.052383    ,   34.22379    ,   38.27609    ,   8.037553    ,   65.38715    ,   73.42423    ,   563.6976    ,   103.9867    ,   667.6852    ,   575.7875    ,   203.5976    ,   779.3855    ,   6.418571    ,   0.000000    ,   944.3295    ,   16.81219    ,
           2006,            151,   2759.702    ,   892.5676    ,   1893.855    ,   393.2492    ,   1138.711    ,   361.8385    ,   153.8669    ,   51.19401    ,   16.07228    ,   107.5164    ,   17.36345    ,   88.34031    ,   1.812739    ,  0.8725697E-01,  0.2709164E-01,   106.2604    ,  0.2310257    ,   14.32498    ,   14.64506    ,   21.52196    ,   36.16702    ,   16.43934    ,   58.81653    ,   75.25591    ,   599.0863    ,   106.6933    ,   705.7804    ,   630.1707    ,   187.0317    ,   817.2033    ,   7.379747    ,   0.000000    ,   931.1882    ,  -13.14130    ,
           2006,            181,   2821.929    ,   945.7269    ,   2001.365    ,   421.2998    ,   1210.667    ,   369.3421    ,   153.7877    ,   62.22060    ,   53.16002    ,   107.5099    ,   28.05087    ,   71.95625    ,   7.502725    ,  0.1289829E-01,  0.4673347E-01,   11.76019    ,  0.4169306E-01,   1.999628    ,   23.72460    ,   2.440248    ,   26.16481    ,   43.71986    ,   15.84530    ,   59.56504    ,   638.5909    ,   98.62971    ,   737.2194    ,   706.0354    ,   116.9153    ,   822.9492    ,   14.62202    ,   0.000000    ,   849.4340    ,  -81.75421    ,
           2006,            212,   2871.958    ,   1004.984    ,   2046.761    ,   453.7481    ,   1212.866    ,   380.0914    ,   152.8715    ,   50.02670    ,   59.25500    ,   45.39680    ,   32.44845    ,   2.198969    ,   10.74940    ,  0.5443031E-02,  0.4498570E-01,  0.8610875E-02,  0.5589038E-04,  0.7541239E-02,   18.73702    ,  0.8258030E-03,   18.73785    ,   45.76282    ,  0.1341069E-02,   45.76421    ,   659.2669    ,   62.77523    ,   722.0430    ,   723.7667    ,   62.77739    ,   786.5451    ,   18.08251    ,   0.000000    ,   804.6862    ,  -44.74786    ,
           2006,            243,   2917.342    ,   1044.242    ,   2082.567    ,   476.1894    ,   1216.722    ,   389.5956    ,   151.6305    ,   45.38565    ,   39.25802    ,   35.80368    ,   22.44267    ,   3.857123    ,   9.503912    ,  0.2350536E-01,  0.3955360E-01,  0.1607509    ,  0.3128758E-02,  0.8806623E-02,   19.59357    ,  0.7624231E-02,   19.60122    ,   47.08577    ,   0.000000    ,   47.08577    ,   668.9152    ,   31.35367    ,   700.2690    ,   735.5945    ,   31.36129    ,   766.9561    ,   17.40178    ,   0.000000    ,   784.5851    ,  -20.10107    ,
           2006,            273,   2966.752    ,   1062.133    ,   2111.663    ,   484.0367    ,   1229.671    ,   397.8913    ,   150.5867    ,   49.40937    ,   17.89162    ,   29.09350    ,   7.848772    ,   12.94908    ,   8.295651    ,  0.1245948    ,  0.1804220E-01,   8.780601    ,  0.1006489    ,  0.8771443E-02,   22.07103    ,   1.271640    ,   23.34267    ,   49.84767    ,  0.5830745E-01,   49.90600    ,   671.6312    ,   20.09992    ,   691.7326    ,   743.5499    ,   21.42987    ,   764.9813    ,   16.64042    ,   0.000000    ,   790.6437    ,   6.058594    ,
